di xi	嫡系	114
xue ji	学籍	114
an yu	安于	114
an shen	安神	114
an cao er	安草儿	114
shi gan	实干	114
xuan zhi	宣纸	114
yan yin	宴饮	114
shou shan	寿山	114
xiao qiu	小球	114
chuan ju	川剧	114
ying shou	应收	114
yi kou tong sheng	异口同声	114
gong nu	弓弩	114
yin shu	引述	114
zheng de	征得	114
de ke sa si zhou	得克萨斯州	114
bi xiu ke	必修课	114
guai shi	怪石	114
qing bao ju	情报局	114
zhui zhui bu an	惴惴不安	114
yi qi	意气	114
fen fen bu ping	愤愤不平	114
da luo	打落	114
yi zhi ji	抑制剂	114
tou zhu	投注	114
zhi ling xing	指令性	114
xie chi	挟持	114
tui jin ji	推进剂	114
jie pi	揭批	114
zhi zhao	支招	114
gai liang zhu yi	改良主义	114
duan ya	断崖	114
si nuo	斯诺	114
si da kang	斯达康	114
xin xing	新星	114
wu qi tu xing	无期徒刑	114
ming bai ren	明白人	114
xing ti	星体	114
bao fa	暴发	114
you di fang shi	有的放矢	114
chao sheng	朝圣	114
li lin fu	李林甫	114
he ju bian	核聚变	114
ci ji	次级	114
dai ren	歹人	114
zhi ye	汁液	114
sha tian guang	沙天广	114
sha mo hua	沙漠化	114
ni shui	泥水	114
dong cha	洞察	114
huo huo shan	活火山	114
huo ji	活计	114
liu xing xing	流行性	114
she an	涉案	114
zhang luo	涨落	114
huo cheng yan	火成岩	114
dian zhen	点阵	114
gu niu	牯牛	114
gou xiong	狗熊	114
sheng ji bo bo	生机勃勃	114
tuan	疃	114
pao zhen	疱疹	114
bing wei	病危	114
huan	痪	114
yi chu	益处	114
shen chu gui mo	神出鬼没	114
shen hua	神化	114
zhong zu zhu yi	种族主义	114
qin he	秦河	114
jie	秸	114
jian zhang	简章	114
cuan gai	篡改	114
bai	粨	114
hu li hu tu	糊里糊涂	114
zi hong	紫红	114
hong chen	红尘	114
jie jie shi shi	结结实实	114
que sun	缺损	114
mei guo wu yuan	美国务院	114
kao liang	考量	114
lian ying	联营	114
xiao xiang hua	肖像画	114
du dou	肚兜	114
gu xi	股息	114
xiong tong	胸痛	114
jiao	艽	114
fang cao	芳草	114
cang sheng	苍生	114
su qin	苏秦	114
xiu shou	袖手	114
xi bei fang	西北方	114
xi li xi ya	西里西亚	114
yao lian	要脸	114
yao jue	要诀	114
jian tian	见天	114
pi ru shuo	譬如说	114
qian he	谦和	114
dou zi	豆子	114
mao si	貌似	114
fu li zi	负离子	114
du zhu	赌注	114
qi si hui sheng	起死回生	114
pu	蹼	114
mai ke er	迈克尔	114
jin lin	近邻	114
yuan da	远大	114
yi li	迤逦	114
yun	郓	114
li la	里拉	114
zhen zhi	针织	114
gang tie chang	钢铁厂	114
gang bian	钢鞭	114
kang	钪	114
chui lian	锤炼	114
du jin	镀金	114
chang chun ya tai	长春亚泰	114
lu hai kong	陆海空	114
diao su jia	雕塑家	114
shun yan	顺眼	114
ma hao	马号	114
huang xing	黄兴	114
hei ming dan	黑名单	114
long xia	龙虾	114
yi ying ju quan	一应俱全	113
shang xin shi	上新世	113
xia bi	下笔	113
ju mu	举目	113
yu ci	余次	113
jia ji	佳绩	113
ce mu	侧目	113
xin bao	信报	113
hou niao	候鸟	113
yuan feng	元丰	113
ru zuo	入座	113
chu sheng ru si	出生入死	113
ji dao	击倒	113
fen chang	分厂	113
fen fu	分赴	113
zhi gao dian	制高点	113
ban qi	办起	113
jia yi	加意	113
jia li	加里	113
mian li	勉力	113
qu zheng fu	区政府	113
hua deng	华灯	113
nan hai jian dui	南海舰队	113
yin ran	印染	113
li shi bo wu guan	历史博物馆	113
fan dui zhe	反对者	113
gu wen zi	古文字	113
ji li gu lu	叽哩咕噜	113
chi xiang	吃香	113
ge xing	各行	113
he li hua	合理化	113
diao xiao	吊销	113
ming pian	名篇	113
xiang hai	向海	113
jun zhu li xian zhi	君主立宪制	113
zhou zhuang	周庄	113
he wen	和文	113
he nuan	和暖	113
shan ce	善策	113
yu	喅	113
deng	噔	113
yuan tong xing	圆筒形	113
ken huang	垦荒	113
cheng shi dao lu	城市道路	113
da wei	大维	113
da hua	大话	113
tian zhen lan man	天真烂漫	113
shi shui	失水	113
nv ying	女婴	113
nu li zhi du	奴隶制度	113
fang	妨	113
yu le cheng	娱乐城	113
sun zhong shou	孙仲寿	113
an la	安拉	113
an di si shan	安第斯山	113
ding liang fen xi	定量分析	113
mi bu ke fen	密不可分	113
yu suo	寓所	113
dao you yuan	导游员	113
cui xi min	崔希敏	113
gong cheng xue	工程学	113
ba ha ma	巴哈马	113
bu shi	布施	113
bu lu si	布鲁斯	113
dian tang	店堂	113
yan sui	延髓	113
kai tuo zhe	开拓者	113
gui gen dao di	归根到底	113
kuai di	快递	113
nu chi	怒斥	113
si bian	思辨	113
zong tong zhi	总统制	113
you zhang	悠长	113
huan er	患儿	113
jing rao	惊扰	113
jing hun	惊魂	113
re shi	惹事	113
kang	慷	113
cheng zhang xing	成长性	113
shan mian	扇面	113
shou yao	手摇	113
shou yu	手谕	113
da dou	打斗	113
da qiu	打球	113
da qu	打趣	113
tuo la si	托拉斯	113
sao mu	扫墓	113
bao chou xue hen	报仇雪恨	113
ju bu	拘捕	113
zhao hun	招魂	113
zhi wen	指纹	113
nian jun	捻军	113
duo	掇	113
jie zhong er zhi	接踵而至	113
tang se	搪塞	113
ge	搿	113
mo xi	摩西	113
ta	撻	113
shou shi	收市	113
di ying	敌营	113
zheng liu	整流	113
pang guan zhe	旁观者	113
zhan	旃	113
xuan yi	旋翼	113
wu zu qing zhong	无足轻重	113
jiu shi	旧式	113
hun mi bu xing	昏迷不醒	113
xing yue	星月	113
you li ke tu	有利可图	113
qi quan	期权	113
ji yao	机要	113
li tie zui	李铁嘴	113
yang wen cong	杨文骢	113
cha jin	查禁	113
zhu lian	株连	113
lou dao	楼道	113
ou yang tian	欧阳天	113
bu bing lv	步兵旅	113
si di	死敌	113
shui bo	水波	113
shui yan dai	水烟袋	113
han mo	汉末	113
shen yang jun qu	沈阳军区	113
sha tong tian	沙通天	113
mei tou mei nao	没头没脑	113
you tiao	油条	113
zhao qi	沼气	113
bo si yu	波斯语	113
fu dian	浮点	113
hai cheng	海城	113
dan bo	淡薄	113
bo hai wan	渤海湾	113
you ren you yu	游刃有余	113
miao	渺	113
pang	滂	113
luan	滦	113
quan	烇	113
wei	爲	113
di	牴	113
lie bao	猎豹	113
ban chan	班禅	113
sheng guang	生光	113
tian xiao xia	田晓霞	113
nan shuang	男双	113
wei suo	畏缩	113
bai jing	白净	113
zhi sheng fei ji	直升飞机	113
qin chao	秦朝	113
bi ji ben dian nao	笔记本电脑	113
jing shu	精熟	113
jing que du	精确度	113
yu tan	羽坛	113
mao	耄	113
zi ran li	自然力	113
ya bao	芽孢	113
cai di	菜地	113
xu shui liang	蓄水量	113
lan guang	蓝光	113
yi jiao	衣角	113
gai an	该案	113
gai pian	该片	113
you xiang	诱降	113
gou de	购得	113
zi	赀	113
sai zhi	赛制	113
fan	軓	113
zhuan shu	转述	113
zai zhong liang	载重量	113
tong pan	通判	113
tong qing da li	通情达理	113
zheng zhong qi shi	郑重其事	113
suan cai	酸菜	113
liang bian	量变	113
jin tiao	金条	113
chi	銐	113
ya	鐚	113
qian sun ai	钱孙爱	113
zhen nan	镇南	113
chang xing	长兴	113
bi kou	闭口	113
fang hu lin	防护林	113
lu ji	陆基	113
ji ti suo you zhi	集体所有制	113
chu	雏	113
mian shi	面世	113
gao zhao ban	高招办	113
yi zhao yi shi	一招一式	112
yi luo	一摞	112
yi ke shu	一棵树	112
qi dao	七道	112
san chang liang duan	三长两短	112
xia zhui	下坠	112
bu bei	不备	112
bu zhen	不振	112
shi bo hui	世博会	112
yan fang	严防	112
ge ti jing ji	个体经济	112
ge an	个案	112
zhong yi xue	中医学	112
zhong guo qing nian bao	中国青年报	112
zhong xin shi	中新世	112
yue gong	乐工	112
er jin zhi	二进制	112
ren shan ren hai	人山人海	112
ren zheng	仁政	112
chou yuan	仇怨	112
kan kan er tan	侃侃而谈	112
xin kou	信口	112
xin xi chan ye	信息产业	112
yan shi	偃师	112
mian shi	免试	112
quan fu	全副	112
ba zhong	八种	112
yang lao jin	养老金	112
zai jiu shi	再就是	112
lin lin	凛凛	112
fen ju	分居	112
fen qi fu kuan	分期付款	112
chu liu	初六	112
chu si	初四	112
ke du	刻度	112
qian yan	前言	112
li ke	力克	112
gou hua	勾画	112
bei bu wan	北部湾	112
ni ming	匿名	112
shi cheng	十成	112
sheng ping	升平	112
ban nian qian	半年前	112
dan ji	单机	112
fa ji	发迹	112
si kong jian guan	司空见惯	112
he liu	合流	112
he er wei yi	合而为一	112
hou ban ye	后半夜	112
chao rang	吵嚷	112
zhou wu wang	周武王	112
si hou	嗣后	112
si kuai	四块	112
dui ji ru shan	堆积如山	112
peng	堋	112
sheng yan	声言	112
wai yin	外因	112
jia dao	夹道	112
lian	奁	112
qi xian	奇险	112
nai niu	奶牛	112
miao fa	妙法	112
yin qin	姻亲	112
zi se	姿色	112
cheng	娍	112
ying	孾	112
ding shen	定神	112
shi yong zhu yi	实用主义	112
xiao cheng	小乘	112
xiao xue xiao	小学校	112
xiao qian	小钱	112
shi bian	尸变	112
shan feng	山风	112
yan rong	岩溶	112
hua	崋	112
pa si ka	帕斯卡	112
gan ke	干咳	112
fei zhi	废纸	112
du liang heng	度量衡	112
kai huo	开火	112
kai huang	开荒	112
ying ye	影业	112
zheng diao	征调	112
xin shen bu ding	心神不定	112
kuai can	快餐	112
niu ni	忸怩	112
yu nong	愚弄	112
man tiao si li	慢条斯理	112
shou shu shi	手术室	112
da sui	打碎	112
cheng bao shang	承包商	112
pai du	排毒	112
en	摁	112
ca xi	擦洗	112
fang she xing he su	放射性核素	112
fang shui	放水	112
wen cai	文才	112
wen lai	文莱	112
xin mang	新莽	112
xin wen xue	新闻学	112
shi ya	施压	112
zu qun	族群	112
wu ji	无极	112
yi dong	易懂	112
bao fa hu	暴发户	112
zui gao chu	最高处	112
chao li	朝里	112
ben kan	本刊	112
zhu wen	朱温	112
li zhi chang	李志常	112
li ji shen	李济深	112
lai nian	来年	112
lin jia	林家	112
ku cao	枯草	112
ku rong	枯荣	112
jian dian	检点	112
heng shan	横山	112
heng fei	横飞	112
si xin	死心	112
si xun	死讯	112
duan yu fen	段玉芬	112
yin qie	殷切	112
mao fang	毛纺	112
qing hua	氢化	112
shui long	水龙	112
chen fu	沉浮	112
gou he	沟壑	112
huo dong jia	活动家	112
zi bo shi	淄博市	112
qing yi se	清一色	112
hu xin	湖心	112
huo jian tong	火箭筒	112
wu jia ju	物价局	112
wu xiang	物象	112
kao	犒	112
du shen	独身	112
lin lang man mu	琳琅满目	112
tian tou	甜头	112
sheng si guan tou	生死关头	112
tian qing wen	田青文	112
chang tan	畅谈	112
tian	畠	112
bai yun shi	白云石	112
yan chang	盐场	112
xiang xiang	相向	112
mei fei se wu	眉飞色舞	112
qiao de qi	瞧得起	112
duan yu	短语	112
shen jing xian wei	神经纤维	112
shui fei	税费	112
di yi liang	第一辆	112
di jiu zhang	第九章	112
di wu juan	第五卷	112
gao	篙	112
jing zhun	精准	112
jin po xing	紧迫性	112
fu	綍	112
zhong shen zhi	终身制	112
jue kou	绝口	112
jue di	绝地	112
chuo chuo you yu	绰绰有余	112
que xue	缺血	112
lao qi	老气	112
ling	聆	112
lian bang zhi	联邦制	112
guang	胱	112
zhi duo	至多	112
wu jian	舞剑	112
mao shan	茅山	112
zhu zuo quan	著作权	112
xing shan	行善	112
jie kou	街口	112
bu yi	补益	112
zhi	觯	112
shi shi	誓师	112
ji ming	记名	112
she ji yuan	设计院	112
ping dian	评点	112
shi yang	试样	112
shi shi kan	试试看	112
shuo shu	说书	112
tan tu	谈吐	112
miu lun	谬论	112
bai bei	败北	112
huo yuan	货源	112
fei jin	费尽	112
pei xiao	赔笑	112
lian mian bu duan	连绵不断	112
tong lun	通论	112
dao kou	道口	112
yi shi	遗失	112
yi hai	遗骸	112
jiang	醤	112
zhong wu	重物	112
jin yu	金玉	112
jin shang tian hua	锦上添花	112
zhang deng	长凳	112
chang tu qi che	长途汽车	112
men zhen bu	门诊部	112
yan ge	阉割	112
a er bei si	阿尔卑斯	112
ji you	集邮	112
diao ban	雕版	112
yu sheng	雨声	112
lei tong	雷同	112
shun lu	顺路	112
ling lu	领路	112
e ding	额定	112
fei yue	飞越	112
gao ji shu	高技术	112
gao zhi liang	高质量	112
gao gao zai shang	高高在上	112
fu	鬴	112
lin	麟	112
qi shi nian	七十年	110
wan liang	万两	110
san shi yu	三十余	110
shang chuan	上传	110
bu lun bu lei	不伦不类	110
chou shi	丑事	110
zhuan shi	专事	110
feng tai	丰台	110
chuan men	串门	110
lin mo	临摹	110
ru hua ji	乳化剂	110
wu shi li	五十里	110
fu zhu	付诸	110
chuan huan	传唤	110
bo na wu	伯纳乌	110
di lie	低劣	110
di yin	低音	110
ti xi jie gou	体系结构	110
qin ling	侵凌	110
xin feng	信风	110
dao tou	倒头	110
ke lu bo	克虏伯	110
liu shi wan	六十万	110
guan fang	关防	110
qi ku	凄苦	110
fen bei	分贝	110
hua guo	划过	110
hua xue xi	化学系	110
pi fu	匹夫	110
shi er sui	十二岁	110
shi er dian	十二点	110
shi zhi	十指	110
nan lian meng	南联盟	110
wei sheng ting	卫生厅	110
yin ou	印欧	110
li gui	厉鬼	110
yuan shi ren	原始人	110
can zhi zheng shi	参知政事	110
ming ku	命苦	110
he xian	和弦	110
ge bai ni	哥白尼	110
ne zha	哪吒	110
ku sang zhe lian	哭丧着脸	110
bu yu	哺育	110
shang hang	商行	110
jia yu guan	嘉峪关	110
hao tao	嚎啕	110
si chu	四出	110
tun ji	囤积	110
guo yun	国运	110
guo fang jun	国防军	110
di xing tu	地形图	110
di yi	地衣	110
yong	壅	110
fu bian	复变	110
da mang	大忙	110
da sheng	大生	110
xi luo	奚落	110
cun qu	存取	110
zong pai zhu yi	宗派主义	110
ke ke qi qi	客客气气	110
fu shi	富室	110
han re	寒热	110
xiao fu	小幅	110
er dun	尔顿	110
shang wu	尚武	110
shan yue	山岳	110
qi	岐	110
e mei	峨眉	110
gong wei	工委	110
xi er bo te	希尔伯特	110
guang zhou qi yi	广州起义	110
guang ling	广陵	110
jian wen	建文	110
xun sheng	循声	110
zheng	徵	110
xin ji	心急	110
ren qi tun sheng	忍气吞声	110
nu rong	怒容	110
ji gong jin li	急功近利	110
jie xin	戒心	110
suo xing	所幸	110
cai yi	才艺	110
da huo ji	打火机	110
ban cheng	扮成	110
ban hui	扳回	110
cheng dan zhe	承担者	110
bao shou	报收	110
bai ye	拜谒	110
an niu	按钮	110
tan ma	探马	110
san qu	散曲	110
shu shi li	数十里	110
zheng rong	整容	110
xin zheng	新郑	110
qi zhi xian ming	旗帜鲜明	110
wu du	无度	110
wu zhi jing	无止境	110
hun jun	昏君	110
chun guang	春光	110
geng zheng	更正	110
you lao	有劳	110
mo dai	末代	110
lai lai wang wang	来来往往	110
ke xi	柯西	110
xiao you	校友	110
xiao zhi	校址	110
chuan	椽	110
ge yong	歌咏	110
min fang	民房	110
min zu ying xiong	民族英雄	110
yang hua ji	氧化剂	110
hui kuan	汇款	110
jiang ning	江宁	110
sha men	沙门	110
you mo	油墨	110
fa li	法理	110
liu shui xian	流水线	110
hao dang	浩荡	110
you lan qu	游览区	110
bin hai	濒海	110
huo hua	火化	110
mie kou	灭口	110
re cha	热茶	110
mu tong	牧童	110
du men	独门	110
jiu	玖	110
wa li	瓦砾	110
zhen	甄	110
sheng chan gong ju	生产工具	110
dao kui	盗魁	110
xiang pei	相配	110
mei xin	眉心	110
juan lian	眷恋	110
zhao huo	着火	110
zhi qu	知趣	110
yan mo	研磨	110
chen	硶	110
kong zi	空子	110
chuang tai	窗台	110
guan nei	管内	110
jing pi li jie	精疲力竭	110
ji zhuan ti	纪传体	110
xian li ti	线粒体	110
ji fu	给付	110
xie	缬	110
fan yong	翻涌	110
nai huo	耐火	110
ye lv chu cai	耶律楚材	110
lian xiang ji tuan	联想集团	110
yan zhi hong	胭脂红	110
jiao li	脚力	110
teng xun	腾讯	110
zi ban	自办	110
su mei er	苏美尔	110
ying yang ye	营养液	110
meng gu gao yuan	蒙古高原	110
she dao	蛇岛	110
ji shu qi	计数器	110
yi zhu	译著	110
wu guo	误国	110
diao bing qian jiang	调兵遣将	110
yao chuan	谣传	110
man ma	谩骂	110
tun	豚	110
cai zheng ju	财政局	110
zhi jian	质检	110
gan jiang	赣江	110
qi jiao	起脚	110
bian lu	边路	110
jin jing	进境	110
bian ti	遍体	110
jia	郏	110
feng	酆	110
jin jia wan	金家湾	110
qian bao	钱包	110
cuo	锉	110
zhen zhu	镇住	110
hun	閽	110
wen an	问安	110
du	阇	110
yin li zi	阴离子	110
chen er hu	陈二湖	110
xian jing	险境	110
sui zhi er lai	随之而来	110
nan yi ren shou	难以忍受	110
huo er	霍尔	110
fei bi	非比	110
fei sheng chan	非生产	110
yin yue sheng	音乐声	110
ling kou	领口	110
tui fei	颓废	110
sou	飕	110
fei die	飞碟	110
ma yi kan	马伊堪	110
ma guan tiao yue	马关条约	110
ma da	马达	110
shi chu	驶出	110
pian wen	骈文	110
gu pen	骨盆	110
zong	鬃	110
yao	鹞	110
huang bao che	黄包车	110
yi wang qing shen	一往情深	109
yi men xin si	一门心思	109
san duan lun	三段论	109
shang gao	上高	109
bu xiang shang xia	不相上下	109
ye zhe	业者	109
liang shou zhua	两手抓	109
sang zang	丧葬	109
zhong shan shi	中山市	109
zhu li jun	主力军	109
zhu yu	主语	109
ju bu	举步	109
wu zei	乌贼	109
cheng liang	乘凉	109
shu an	书案	109
mai dan	买单	109
luan fei	乱飞	109
ru mu	乳母	109
shi li	事理	109
wu yuan	五原	109
wu cai bin fen	五彩缤纷	109
xiu yi te	休伊特	109
zhong yi yuan	众议员	109
gong ying liang	供应量	109
qiao xiang	侨乡	109
cui sheng	催生	109
ao ran	傲然	109
chong tian	充填	109
mian zheng	免征	109
liu ri	六日	109
liu jing	六经	109
jian ji	兼及	109
nei fu	内服	109
chong pao	冲泡	109
leng yan	冷眼	109
diao nan	刁难	109
zhi heng	制衡	109
zhi xie	制鞋	109
shua zi	刷子	109
ci tan	刺探	109
ju zeng	剧增	109
piao han	剽悍	109
lao si lai si	劳斯莱斯	109
bei da huang	北大荒	109
bei ji quan	北极圈	109
yuan zhu	原著	109
fa dao	发到	109
fa dai	发呆	109
fa yang	发痒	109
shou ye	受业	109
shou zhi yu	受制于	109
kou shao	口哨	109
tai shi	台式	109
ye xiao tian	叶啸天	109
si ma zhao	司马昭	109
he suan	合算	109
hou zhao	后赵	109
shun xi	吮吸	109
he zhong gong ji	和衷共济	109
he shun	和顺	109
hua ran	哗然	109
ge men	哥们	109
ge ben ha gen	哥本哈根	109
ku ku ti ti	哭哭啼啼	109
shou chu	售出	109
wai	喎	109
qi	嘁	109
du nang	嘟囔	109
guo xue	国学	109
zai tian zhi ling	在天之灵	109
ta ji ke	塔吉克	109
da dong mai	大动脉	109
da pi liang	大批量	109
da huo quan sheng	大获全胜	109
da ma shi ge	大马士革	109
jia dai	夹带	109
ao mei ding	奥美定	109
ru shi shuo	如是说	109
yao ming	姚明	109
zi dai	子代	109
gu zhu yi zhi	孤注一掷	109
xue xue	学学	109
an fen	安分	109
an tu sheng	安徒生	109
song ci	宋词	109
shen ti	审题	109
mi yue	密约	109
feng si	封死	109
she deng	射灯	109
yan xing	岩性	109
ju mang	巨蟒	109
bu lai er	布莱尔	109
xi la wen	希腊文	109
guang mao	广袤	109
du die	度牒	109
kai lu	开路	109
yin du	引渡	109
zhang yi guang	张一光	109
wan lu	弯路	109
zhi	彘	109
xing tai xue	形态学	109
xu fu	徐福	109
wang qing	忘情	109
zi	恣	109
e ming	恶名	109
tu	悇	109
han ran	悍然	109
xi zi	戏子	109
shou bian	手边	109
kou lan	扣篮	109
kuo rong	扩容	109
tou song	投送	109
pai yan	排演	109
shan	掞	109
can za	掺杂	109
jiao xue lou	教学楼	109
wen yan wen	文言文	109
shi yi	施以	109
wu qiong xiao	无穷小	109
zao chan	早产	109
yao	曜	109
you qian ren	有钱人	109
ban shi	板式	109
ban men	板门	109
guo pi	果皮	109
cha yan	查验	109
chai da mu pen di	柴达木盆地	109
mian xu	棉絮	109
kuan kuan	款款	109
zheng zhe	正着	109
jian ji	歼击	109
dian yu	殿宇	109
xiao	毊	109
shui ceng	水层	109
shen wei jing	沈惟敬	109
you bu	油布	109
you zong	油棕	109
bo li ni xi ya	波利尼西亚	109
ni ren	泥人	109
jin jin le dao	津津乐道	109
hai kong	海空	109
yin zei	淫贼	109
shen liu	渗流	109
ling bao	灵宝	109
lie shi ling yuan	烈士陵园	109
re la la	热辣辣	109
mu li	牡蛎	109
zhuang wu	状物	109
du mu qiao	独木桥	109
meng ran jian	猛然间	109
hu sun	猢狲	109
huan shan	环山	109
zhen qi	珍奇	109
suo shi	琐事	109
sheng teng	生疼	109
dian shi	电势	109
hua mei	画眉	109
huang qin guo qi	皇亲国戚	109
mang dong	盲动	109
rui zhi	睿智	109
ming mu	瞑目	109
shi cai	石材	109
li zhi	礼制	109
huo gen	祸根	109
li yi	离异	109
se	穑	109
li zhu	立柱	109
zhan gang	站岗	109
jing biao	竞标	109
zhu shu ji nian	竹书纪年	109
di shi si	第十四	109
jun	箟	109
suo dao	索道	109
yue ke	约克	109
na han	纳罕	109
ji	羁	109
qun ju	群居	109
fan liang fan	翻两番	109
fan dong	翻动	109
lao you	老幼	109
lao niu	老牛	109
nai shou	耐受	109
dan jian	胆碱	109
jiao zhan ji	胶粘剂	109
nao bu	脑部	109
zi xiang mao dun	自相矛盾	109
zhi xie	致谢	109
jie shui	节水	109
ba lei wu	芭蕾舞	109
qin cai	芹菜	109
fan wen	范文	109
yao pu	药铺	109
nian	蔫	109
la huang	蜡黄	109
shi	螫	109
hang gui	行规	109
bei hai ren	被害人	109
zhuang zuo	装做	109
xi zheng	西征	109
su zhu	诉诸	109
diao cha zu	调查组	109
zi ben hua	资本化	109
chao tuo	超脱	109
lu you qi	路由器	109
chuo	踔	109
nie shou nie jiao	蹑手蹑脚	109
liao shen zhan yi	辽沈战役	109
lian zai	连载	109
zhui yi	追忆	109
shan	邖	109
hao hong mei	郝红梅	109
pei shu	配属	109
li gen	里根	109
zhong fa	重罚	109
ye guo	野果	109
jin zi	金字	109
gai hua	钙化	109
tie pi	铁皮	109
juan ke	镌刻	109
men fang	门房	109
yan	闫	109
xian zhi xing	限制性	109
ji xun dui	集训队	109
ba ye	霸业	109
qing guang	青光	109
shun xin	顺心	109
ling tou yang	领头羊	109
feng ya	风雅	109
guan cang	馆藏	109
ma liu jia	马六甲	109
ma yu zhen	马毓真	109
shi xiang	驶向	109
tou	骰	109
ming sheng	鸣声	109
ma li	麻利	109
huang yang	黄羊	109
huang jiu	黄酒	109
yi qian ge	一千个	108
yi nian ban zai	一年半载	108
shang sai ji	上赛季	108
xia ke	下课	108
bu xie yi gu	不屑一顾	108
bu shuang	不爽	108
dong xi nan bei	东西南北	108
liang juan	两卷	108
liang zhu	两株	108
zhong yi	中意	108
zhong yi ben	中译本	108
dan gen	丹根	108
zheng duo zhan	争夺战	108
er shi jiu	二十九	108
xiang fu	享福	108
dai yan	代言	108
ling lang	令郎	108
ren fei yan	任飞燕	108
fen liang	份量	108
bo li an	伯利安	108
zuo e	作恶	108
bao jian jiu	保健酒	108
bao hu zhu yi	保护主义	108
an jia	俺家	108
zuo wen zhang	做文章	108
xiang su	像素	108
ke li mu	克里木	108
ru huo	入伙	108
lan te	兰特	108
nei jia	内家	108
yuan an	冤案	108
leng re	冷热	108
jian zu	减租	108
ji du	几度	108
ji zhang	击掌	108
lao jiao	劳教	108
hua xue jian	化学键	108
bei hang	北航	108
ka la qi	卡拉奇	108
lu hua	卤化	108
juan qu	卷曲	108
li jin	历尽	108
you jun	友军	108
shuang shi	双十	108
fa lao sao	发牢骚	108
gu shi	古士	108
he zu	合组	108
tong ling ren	同龄人	108
hou han shu	后汉书	108
nang zhong	囊肿	108
hui jue	回绝	108
tu ku man si tan	土库曼斯坦	108
cheng fu	城府	108
su liao dai	塑料袋	108
sai man	塞满	108
da zhong hua	大众化	108
da gong bao	大公报	108
da qi	大器	108
jiao mei	娇媚	108
zi zhi	子侄	108
bao zi nang	孢子囊	108
shi xin	实心	108
shen cha	审察	108
yi	寲	108
xiao zu sai	小组赛	108
ga	尕	108
ju cu	局促	108
gong zuo shi	工作室	108
zuo quan	左权	108
lu shan hui yi	庐山会议	108
di qi	底气	108
yi zhuang	异状	108
zhang jia zhai	张家寨	108
cai min	彩民	108
de bu chang shi	得不偿失	108
xin huang	心慌	108
zong hou qin bu	总后勤部	108
hui te man	惠特曼	108
nuo fu	懦夫	108
cheng jiu gan	成就感	108
tou dan	投弹	108
hu jia	护驾	108
la dao	拉倒	108
zhi zhi dian dian	指指点点	108
an ya	按压	108
yuan jiu	援救	108
ca jian er guo	擦肩而过	108
shou zhu	收住	108
shou xiao	收效	108
san bo	散播	108
duan liu	断流	108
wu yi shi	无意识	108
shi you fa sheng	时有发生	108
fang	昉	108
jing zhuang ti	晶状体	108
you shuo you xiao	有说有笑	108
mu jian	木剑	108
zha ji	札记	108
pu da mo	朴达摩	108
sha shou jian	杀手锏	108
yang peng ju	杨鹏举	108
zuo can	柞蚕	108
jiao ding	校订	108
tuo qiu	椭球	108
ge ting	歌厅	108
ge xing	歌星	108
ou	沤	108
tuo	沱	108
fa la	法拉	108
luo lao si	洛劳斯	108
luo	洜	108
liu lang zhe	流浪者	108
fu biao	浮标	108
gang ao di qu	港澳地区	108
yan yi	演义	108
huo chong	火铳	108
chui shi yuan	炊事员	108
re lian	热恋	108
zhu fan	煮饭	108
rong lian	熔炼	108
zao re	燥热	108
ai zeng	爱憎	108
du	牍	108
te wei	特为	108
lang bei bu kan	狼狈不堪	108
meng chong	猛冲	108
ban ci	班次	108
hui	珲	108
gui li	瑰丽	108
nan zhuang	男装	108
chi	瘛	108
bai fei	白费	108
zao li	皂隶	108
yan wu	盐务	108
sheng shi	盛事	108
yong	砽	108
dong	硐	108
xian	祆	108
qiong	穹	108
kong tou	空头	108
di er ju	第二局	108
zui gai wan si	罪该万死	108
mei cheng	美称	108
ao	翱	108
fan tian fu di	翻天覆地	108
lao you	老友	108
lian da	联大	108
fei pao	肺泡	108
nao gan	脑干	108
zi geng nong	自耕农	108
hang kong gong si	航空公司	108
bo	舶	108
ba	芭	108
su zhong	苏中	108
xiao xiao	萧萧	108
li	藜	108
hu lang	虎狼	108
wen chong	蚊虫	108
beng bu shi	蚌埠市	108
hui chong	蛔虫	108
shen	蜃	108
dang	裆	108
rang chu	让出	108
ke wen	课文	108
diao di	调低	108
chan mei	谄媚	108
tan xiao	谈笑	108
sai cheng	赛程	108
he lu tai	赫卢太	108
he he you ming	赫赫有名	108
zou zi pai	走资派	108
shen bu you zhu	身不由主	108
zhuan wei wei an	转危为安	108
lun yi	轮椅	108
ruan mian mian	软绵绵	108
qing ling	轻灵	108
zai ge zai wu	载歌载舞	108
zai yun	载运	108
xie jiao	邪教	108
pei song	配送	108
jin pen	金盆	108
diao yu tai	钓鱼台	108
xiao hun	销魂	108
zhang sun	长孙	108
chuang dang	闯荡	108
yu	阈	108
fang wei	防伪	108
tao yuan ming	陶渊明	108
ai kou	隘口	108
yu san	雨伞	108
pin reng	频仍	108
fei long	飞龙	108
shi ke	食客	108
kui zeng	馈赠	108
huang quan	黄泉	108
min	黾	108
qi xin xie li	齐心协力	108
wan bao	万宝	107
san shi duo sui	三十多岁	107
san pi	三批	107
san mao	三毛	107
xia xian	下陷	107
bu ru shuo	不如说	107
dong bei ya	东北亚	107
wei shu zhong duo	为数众多	107
liao ran	了然	107
